timestamp,date,time,day_of_week,is_weekend,hour,solar_irradiance_wm2,temperature_c,panel_capacity_kw,panel_efficiency,solar_generation_kw,total_consumption_kw,num_households,battery_capacity_kwh,battery_soc_percent,battery_charging,battery_charge_rate_kw,battery_efficiency,grid_price_per_kwh,grid_import_kw,grid_export_kw,grid_cost_inr,grid_revenue_inr
2024-03-28T04:00:00.000Z,28/3/2024,09:30 AM,Thu,0,9,779,38.5,50,0.126,4.91,163.77,20,50,0,0,10,0.95,8.34,158.86,0,1325.34,0
2024-03-28T05:00:00.000Z,28/3/2024,10:30 AM,Thu,0,10,990,39.3,50,0.123,6.08,34.8,20,50,0,0,10,0.95,9.06,28.72,0,260.18,0
2024-03-28T06:00:00.000Z,28/3/2024,11:30 AM,Thu,0,11,1169,39.8,50,0.121,7.06,32.8,20,50,0,0,10,0.95,6.7,25.74,0,172.37,0
2024-03-28T07:00:00.000Z,28/3/2024,12:30 PM,Thu,0,12,1186,40,50,0.12,7.12,38.06,20,50,0,0,10,0.95,5.85,30.94,0,180.95,0
2024-03-28T08:00:00.000Z,28/3/2024,01:30 PM,Thu,0,13,1184,39.8,50,0.121,7.15,36.89,20,50,0,0,10,0.95,6.9,29.74,0,205.19,0
2024-03-28T09:00:00.000Z,28/3/2024,02:30 PM,Thu,0,14,1089,39.3,50,0.123,6.69,37.82,20,50,0,0,10,0.95,5.16,31.13,0,160.61,0
2024-03-28T10:00:00.000Z,28/3/2024,03:30 PM,Thu,0,15,921,38.5,50,0.126,5.8,35.31,20,50,0,0,10,0.95,6.16,29.51,0,181.73,0
2024-03-28T11:00:00.000Z,28/3/2024,04:30 PM,Thu,0,16,512,37.5,50,0.13,3.33,32.1,20,50,0,0,10,0.95,6.71,28.77,0,193.11,0
2024-03-28T12:00:00.000Z,28/3/2024,05:30 PM,Thu,0,17,289,36.3,50,0.135,1.95,33.77,20,50,0,0,10,0.95,6.96,31.82,0,221.58,0
2024-03-28T13:00:00.000Z,28/3/2024,06:30 PM,Thu,0,18,0,35,50,0.14,0,224.96,20,50,0,0,10,0.95,9.94,224.96,0,2236.64,0
2024-03-28T14:00:00.000Z,28/3/2024,07:30 PM,Thu,0,19,0,33.7,50,0.145,0,262.14,20,50,0,0,10,0.95,9.39,262.14,0,2461.4,0
2024-03-28T15:00:00.000Z,28/3/2024,08:30 PM,Thu,0,20,0,32.5,50,0.15,0,247.55,20,50,0,0,10,0.95,9.59,247.55,0,2373.87,0
2024-03-28T16:00:00.000Z,28/3/2024,09:30 PM,Thu,0,21,0,31.4,50,0.154,0,254.95,20,50,0,0,10,0.95,9.46,254.95,0,2411.14,0
2024-03-28T17:00:00.000Z,28/3/2024,10:30 PM,Thu,0,22,0,30.6,50,0.158,0,319.22,20,50,0,0,10,0.95,8.41,319.22,0,2686.09,0
2024-03-28T18:00:00.000Z,28/3/2024,11:30 PM,Thu,0,23,0,30.1,50,0.16,0,281.67,20,50,0,0,10,0.95,5.71,281.67,0,1609.65,0
2024-03-28T19:00:00.000Z,29/3/2024,12:30 AM,Fri,0,0,0,30,50,0.16,0,58.36,20,50,0,0,10,0.95,5.52,58.36,0,322.38,0
2024-03-28T20:00:00.000Z,29/3/2024,01:30 AM,Fri,0,1,0,30.2,50,0.159,0,104.05,20,50,0,0,10,0.95,5.31,104.05,0,552.35,0
2024-03-28T21:00:00.000Z,29/3/2024,02:30 AM,Fri,0,2,0,30.7,50,0.157,0,95.94,20,50,0,0,10,0.95,5.41,95.94,0,518.83,0
2024-03-28T22:00:00.000Z,29/3/2024,03:30 AM,Fri,0,3,0,31.4,50,0.154,0,92.77,20,50,0,0,10,0.95,6.45,92.77,0,598.21,0
2024-03-28T23:00:00.000Z,29/3/2024,04:30 AM,Fri,0,4,0,32.5,50,0.15,0,103.81,20,50,0,0,10,0.95,5.62,103.81,0,583.69,0
2024-03-29T00:00:00.000Z,29/3/2024,05:30 AM,Fri,0,5,0,33.7,50,0.145,0,116.9,20,50,0,0,10,0.95,5.55,116.9,0,648.38,0
2024-03-29T01:00:00.000Z,29/3/2024,06:30 AM,Fri,0,6,0,35,50,0.14,0,237.58,20,50,0,0,10,0.95,9.05,237.58,0,2149.84,0
2024-03-29T02:00:00.000Z,29/3/2024,07:30 AM,Fri,0,7,284,36.3,50,0.135,1.91,193.68,20,50,0,0,10,0.95,8.51,191.77,0,1632.72,0
2024-03-29T03:00:00.000Z,29/3/2024,08:30 AM,Fri,0,8,606,37.5,50,0.13,3.94,187.41,20,50,0,0,10,0.95,8.11,183.47,0,1487.42,0
2024-03-29T04:00:00.000Z,29/3/2024,09:30 AM,Fri,0,9,836,38.5,50,0.126,5.27,166.89,20,50,0,0,10,0.95,9.46,161.62,0,1528.18,0
2024-03-29T05:00:00.000Z,29/3/2024,10:30 AM,Fri,0,10,920,39.3,50,0.123,5.65,35.35,20,50,0,0,10,0.95,8.22,29.7,0,244.08,0
2024-03-29T06:00:00.000Z,29/3/2024,11:30 AM,Fri,0,11,1185,39.8,50,0.121,7.16,37.07,20,50,0,0,10,0.95,5.6,29.91,0,167.46,0
2024-03-29T07:00:00.000Z,29/3/2024,12:30 PM,Fri,0,12,1194,40,50,0.12,7.16,39.11,20,50,0,0,10,0.95,6.28,31.95,0,200.63,0
2024-03-29T08:00:00.000Z,29/3/2024,01:30 PM,Fri,0,13,994,39.8,50,0.121,6,29.18,20,50,0,0,10,0.95,5.74,23.18,0,133.13,0
2024-03-29T09:00:00.000Z,29/3/2024,02:30 PM,Fri,0,14,1005,39.3,50,0.123,6.17,35.39,20,50,0,0,10,0.95,5.59,29.22,0,163.27,0
2024-03-29T10:00:00.000Z,29/3/2024,03:30 PM,Fri,0,15,946,38.5,50,0.126,5.96,36.86,20,50,0,0,10,0.95,6.07,30.9,0,187.52,0
2024-03-29T11:00:00.000Z,29/3/2024,04:30 PM,Fri,0,16,686,37.5,50,0.13,4.46,35.5,20,50,0,0,10,0.95,6.11,31.04,0,189.7,0
2024-03-29T12:00:00.000Z,29/3/2024,05:30 PM,Fri,0,17,336,36.3,50,0.135,2.26,34.69,20,50,0,0,10,0.95,5.74,32.43,0,186.23,0
2024-03-29T13:00:00.000Z,29/3/2024,06:30 PM,Fri,0,18,0,35,50,0.14,0,240.24,20,50,0,0,10,0.95,9.22,240.24,0,2215.14,0
2024-03-29T14:00:00.000Z,29/3/2024,07:30 PM,Fri,0,19,0,33.7,50,0.145,0,257.46,20,50,0,0,10,0.95,9.51,257.46,0,2447.75,0
2024-03-29T15:00:00.000Z,29/3/2024,08:30 PM,Fri,0,20,0,32.5,50,0.15,0,250.37,20,50,0,0,10,0.95,8.14,250.37,0,2037.22,0
2024-03-29T16:00:00.000Z,29/3/2024,09:30 PM,Fri,0,21,0,31.4,50,0.154,0,242.93,20,50,0,0,10,0.95,8.77,242.93,0,2130.79,0
2024-03-29T17:00:00.000Z,29/3/2024,10:30 PM,Fri,0,22,0,30.7,50,0.157,0,300.41,20,50,0,0,10,0.95,9.86,300.41,0,2961.16,0
2024-03-29T18:00:00.000Z,29/3/2024,11:30 PM,Fri,0,23,0,30.2,50,0.159,0,280.63,20,50,0,0,10,0.95,5.74,280.63,0,1611.23,0
2024-03-29T19:00:00.000Z,30/3/2024,12:30 AM,Sat,1,0,0,30,50,0.16,0,102.8,20,50,0,0,10,0.95,6.32,102.8,0,649.2,0
2024-03-29T20:00:00.000Z,30/3/2024,01:30 AM,Sat,1,1,0,30.2,50,0.159,0,119.89,20,50,0,0,10,0.95,6.5,119.89,0,779.69,0
2024-03-29T21:00:00.000Z,30/3/2024,02:30 AM,Sat,1,2,0,30.7,50,0.157,0,85.64,20,50,0,0,10,0.95,5.42,85.64,0,464.59,0
2024-03-29T22:00:00.000Z,30/3/2024,03:30 AM,Sat,1,3,0,31.5,50,0.154,0,68.97,20,50,0,0,10,0.95,6.89,68.97,0,475.37,0
2024-03-29T23:00:00.000Z,30/3/2024,04:30 AM,Sat,1,4,0,32.5,50,0.15,0,98.68,20,50,0,0,10,0.95,6.87,98.68,0,677.46,0
2024-03-30T00:00:00.000Z,30/3/2024,05:30 AM,Sat,1,5,0,33.7,50,0.145,0,97.75,20,50,0,0,10,0.95,6.29,97.75,0,614.71,0
2024-03-30T01:00:00.000Z,30/3/2024,06:30 AM,Sat,1,6,0,35,50,0.14,0,254.77,20,50,0,0,10,0.95,9.74,254.77,0,2480.2,0
2024-03-30T02:00:00.000Z,30/3/2024,07:30 AM,Sat,1,7,273,36.3,50,0.135,1.84,226.79,20,50,0,0,10,0.95,8.96,224.95,0,2016.02,0
2024-03-30T03:00:00.000Z,30/3/2024,08:30 AM,Sat,1,8,534,37.5,50,0.13,3.47,223.2,20,50,0,0,10,0.95,9.47,219.73,0,2079.82,0
2024-03-30T04:00:00.000Z,30/3/2024,09:30 AM,Sat,1,9,911,38.5,50,0.126,5.74,194.32,20,50,0,0,10,0.95,8.27,188.58,0,1559.9,0
2024-03-30T05:00:00.000Z,30/3/2024,10:30 AM,Sat,1,10,1039,39.3,50,0.123,6.38,42.51,20,50,0,0,10,0.95,9.12,36.13,0,329.48,0
2024-03-30T06:00:00.000Z,30/3/2024,11:30 AM,Sat,1,11,1249,39.8,50,0.121,7.54,44.3,20,50,0,0,10,0.95,6.5,36.76,0,239.01,0
2024-03-30T07:00:00.000Z,30/3/2024,12:30 PM,Sat,1,12,1088,40,50,0.12,6.53,37.42,20,50,0,0,10,0.95,6.6,30.89,0,203.93,0
2024-03-30T08:00:00.000Z,30/3/2024,01:30 PM,Sat,1,13,1287,39.8,50,0.121,7.77,42.81,20,50,0,0,10,0.95,5.61,35.04,0,196.48,0
2024-03-30T09:00:00.000Z,30/3/2024,02:30 PM,Sat,1,14,1091,39.3,50,0.123,6.7,40.17,20,50,0,0,10,0.95,6,33.47,0,200.93,0
2024-03-30T10:00:00.000Z,30/3/2024,03:30 PM,Sat,1,15,866,38.5,50,0.126,5.46,42.81,20,50,0,0,10,0.95,6.81,37.35,0,254.22,0
2024-03-30T11:00:00.000Z,30/3/2024,04:30 PM,Sat,1,16,552,37.5,50,0.13,3.59,49.08,20,50,0,0,10,0.95,6.03,45.49,0,274.3,0
2024-03-30T12:00:00.000Z,30/3/2024,05:30 PM,Sat,1,17,285,36.3,50,0.135,1.92,42.32,20,50,0,0,10,0.95,5.02,40.4,0,202.96,0
2024-03-30T13:00:00.000Z,30/3/2024,06:30 PM,Sat,1,18,0,35,50,0.14,0,278.81,20,50,0,0,10,0.95,8.25,278.81,0,2300.82,0
2024-03-30T14:00:00.000Z,30/3/2024,07:30 PM,Sat,1,19,0,33.7,50,0.145,0,314.84,20,50,0,0,10,0.95,8.59,314.84,0,2704.01,0
2024-03-30T15:00:00.000Z,30/3/2024,08:30 PM,Sat,1,20,0,32.5,50,0.15,0,306.17,20,50,0,0,10,0.95,8.74,306.17,0,2674.71,0
2024-03-30T16:00:00.000Z,30/3/2024,09:30 PM,Sat,1,21,0,31.5,50,0.154,0,296.46,20,50,0,0,10,0.95,9.53,296.46,0,2825.19,0
2024-03-30T17:00:00.000Z,30/3/2024,10:30 PM,Sat,1,22,0,30.7,50,0.157,0,370.68,20,50,0,0,10,0.95,9.18,370.68,0,3404.43,0
2024-03-30T18:00:00.000Z,30/3/2024,11:30 PM,Sat,1,23,0,30.2,50,0.159,0,313.45,20,50,0,0,10,0.95,5.62,313.45,0,1760.6,0
2024-03-30T19:00:00.000Z,31/3/2024,12:30 AM,Sun,1,0,0,30,50,0.16,0,113.54,20,50,0,0,10,0.95,5.97,113.54,0,677.86,0
2024-03-30T20:00:00.000Z,31/3/2024,01:30 AM,Sun,1,1,0,30.2,50,0.159,0,100.36,20,50,0,0,10,0.95,6.17,100.36,0,619.44,0
2024-03-30T21:00:00.000Z,31/3/2024,02:30 AM,Sun,1,2,0,30.7,50,0.157,0,102.94,20,50,0,0,10,0.95,5.98,102.94,0,616.07,0
2024-03-30T22:00:00.000Z,31/3/2024,03:30 AM,Sun,1,3,0,31.5,50,0.154,0,121.98,20,50,0,0,10,0.95,6.98,121.98,0,851.66,0
2024-03-30T23:00:00.000Z,31/3/2024,04:30 AM,Sun,1,4,0,32.5,50,0.15,0,125.75,20,50,0,0,10,0.95,5.55,125.75,0,698.07,0
2024-03-31T00:00:00.000Z,31/3/2024,05:30 AM,Sun,1,5,0,33.7,50,0.145,0,79.42,20,50,0,0,10,0.95,6.2,79.42,0,492.37,0
2024-03-31T01:00:00.000Z,31/3/2024,06:30 AM,Sun,1,6,0,35,50,0.14,0,207.72,20,50,0,0,10,0.95,8.43,207.72,0,1750.07,0
2024-03-31T02:00:00.000Z,31/3/2024,07:30 AM,Sun,1,7,329,36.3,50,0.135,2.22,207.44,20,50,0,0,10,0.95,10,205.22,0,2051.68,0
2024-03-31T03:00:00.000Z,31/3/2024,08:30 AM,Sun,1,8,573,37.5,50,0.13,3.72,201.36,20,50,0,0,10,0.95,8.11,197.64,0,1602.8,0
2024-03-31T04:00:00.000Z,31/3/2024,09:30 AM,Sun,1,9,742,38.5,50,0.126,4.67,207.6,20,50,0,0,10,0.95,8.73,202.93,0,1772.28,0
2024-03-31T05:00:00.000Z,31/3/2024,10:30 AM,Sun,1,10,1033,39.3,50,0.123,6.34,40.24,20,50,0,0,10,0.95,8.06,33.9,0,273.15,0
2024-03-31T06:00:00.000Z,31/3/2024,11:30 AM,Sun,1,11,1043,39.8,50,0.121,6.3,43.56,20,50,0,0,10,0.95,5.93,37.26,0,220.93,0
2024-03-31T07:00:00.000Z,31/3/2024,12:30 PM,Sun,1,12,1039,40,50,0.12,6.23,39.24,20,50,0,0,10,0.95,5.96,33.01,0,196.64,0
2024-03-31T08:00:00.000Z,31/3/2024,01:30 PM,Sun,1,13,1115,39.8,50,0.121,6.73,45.4,20,50,0,0,10,0.95,6.92,38.67,0,267.72,0
2024-03-31T09:00:00.000Z,31/3/2024,02:30 PM,Sun,1,14,1188,39.3,50,0.123,7.29,46.75,20,50,0,0,10,0.95,5.93,39.46,0,233.98,0
2024-03-31T10:00:00.000Z,31/3/2024,03:30 PM,Sun,1,15,773,38.5,50,0.126,4.87,44.58,20,50,0,0,10,0.95,5.25,39.71,0,208.45,0
2024-03-31T11:00:00.000Z,31/3/2024,04:30 PM,Sun,1,16,583,37.5,50,0.13,3.79,41.15,20,50,0,0,10,0.95,6,37.36,0,224.32,0
2024-03-31T12:00:00.000Z,31/3/2024,05:30 PM,Sun,1,17,292,36.3,50,0.135,1.97,41.39,20,50,0,0,10,0.95,6.96,39.42,0,274.57,0
2024-03-31T13:00:00.000Z,31/3/2024,06:30 PM,Sun,1,18,0,35,50,0.14,0,256.12,20,50,0,0,10,0.95,8.32,256.12,0,2131.2,0
2024-03-31T14:00:00.000Z,31/3/2024,07:30 PM,Sun,1,19,0,33.7,50,0.145,0,299.9,20,50,0,0,10,0.95,9.56,299.9,0,2866.16,0
2024-03-31T15:00:00.000Z,31/3/2024,08:30 PM,Sun,1,20,0,32.5,50,0.15,0,299.56,20,50,0,0,10,0.95,8.7,299.56,0,2606.04,0
2024-03-31T16:00:00.000Z,31/3/2024,09:30 PM,Sun,1,21,0,31.5,50,0.154,0,284.23,20,50,0,0,10,0.95,9.7,284.23,0,2756.32,0
2024-03-31T17:00:00.000Z,31/3/2024,10:30 PM,Sun,1,22,0,30.7,50,0.157,0,315.04,20,50,0,0,10,0.95,8.78,315.04,0,2767.35,0
2024-03-31T18:00:00.000Z,31/3/2024,11:30 PM,Sun,1,23,0,30.2,50,0.159,0,348.28,20,50,0,0,10,0.95,6.42,348.28,0,2236.21,0
2024-03-31T19:00:00.000Z,1/4/2024,12:30 AM,Mon,0,0,0,30,50,0.16,0,109.3,20,50,0,0,10,0.95,6.18,109.3,0,675.21,0
2024-03-31T20:00:00.000Z,1/4/2024,01:30 AM,Mon,0,1,0,30.2,50,0.159,0,92.2,20,50,0,0,10,0.95,6.51,92.2,0,600.66,0
2024-03-31T21:00:00.000Z,1/4/2024,02:30 AM,Mon,0,2,0,30.7,50,0.157,0,119.22,20,50,0,0,10,0.95,6.36,119.22,0,757.97,0
2024-03-31T22:00:00.000Z,1/4/2024,03:30 AM,Mon,0,3,0,31.5,50,0.154,0,74.52,20,50,0,0,10,0.95,6.47,74.52,0,481.81,0
2024-03-31T23:00:00.000Z,1/4/2024,04:30 AM,Mon,0,4,0,32.5,50,0.15,0,71.85,20,50,0,0,10,0.95,6.94,71.85,0,498.39,0
2024-04-01T00:00:00.000Z,1/4/2024,05:30 AM,Mon,0,5,0,33.7,50,0.145,0,78.55,20,50,0,0,10,0.95,6.01,78.55,0,471.98,0
2024-04-01T01:00:00.000Z,1/4/2024,06:30 AM,Mon,0,6,0,35,50,0.14,0,255.44,20,50,0,0,10,0.95,8.04,255.44,0,2053.92,0
2024-04-01T02:00:00.000Z,1/4/2024,07:30 AM,Mon,0,7,317,36.3,50,0.135,2.14,164.45,20,50,0,0,10,0.95,8.96,162.31,0,1454.38,0
2024-04-01T03:00:00.000Z,1/4/2024,08:30 AM,Mon,0,8,642,37.5,50,0.13,4.17,192.63,20,50,0,0,10,0.95,9.9,188.46,0,1866.14,0
2024-04-01T04:00:00.000Z,1/4/2024,09:30 AM,Mon,0,9,758,38.5,50,0.126,4.78,151.42,20,50,0,0,10,0.95,8.75,146.64,0,1283.37,0
2024-04-01T05:00:00.000Z,1/4/2024,10:30 AM,Mon,0,10,924,39.3,50,0.123,5.67,32.15,20,50,0,0,10,0.95,8.14,26.48,0,215.61,0
2024-04-01T06:00:00.000Z,1/4/2024,11:30 AM,Mon,0,11,1219,39.8,50,0.121,7.36,31.84,20,50,0,0,10,0.95,5.99,24.48,0,146.53,0
2024-04-01T07:00:00.000Z,1/4/2024,12:30 PM,Mon,0,12,1199,40,50,0.12,7.19,32.27,20,50,0,0,10,0.95,5.59,25.08,0,140.27,0
2024-04-01T08:00:00.000Z,1/4/2024,01:30 PM,Mon,0,13,1267,39.8,50,0.121,7.65,36.12,20,50,0,0,10,0.95,5.45,28.47,0,155.22,0
2024-04-01T09:00:00.000Z,1/4/2024,02:30 PM,Mon,0,14,1148,39.3,50,0.123,7.05,37.56,20,50,0,0,10,0.95,5.4,30.51,0,164.7,0
2024-04-01T10:00:00.000Z,1/4/2024,03:30 PM,Mon,0,15,747,38.5,50,0.126,4.71,36.55,20,50,0,0,10,0.95,5.77,31.84,0,183.77,0
2024-04-01T11:00:00.000Z,1/4/2024,04:30 PM,Mon,0,16,560,37.5,50,0.13,3.64,32.13,20,50,0,0,10,0.95,6.06,28.49,0,172.68,0
2024-04-01T12:00:00.000Z,1/4/2024,05:30 PM,Mon,0,17,266,36.3,50,0.135,1.79,34.12,20,50,0,0,10,0.95,6.26,32.33,0,202.39,0
2024-04-01T13:00:00.000Z,1/4/2024,06:30 PM,Mon,0,18,0,35,50,0.14,0,243.15,20,50,0,0,10,0.95,9.41,243.15,0,2286.89,0
2024-04-01T14:00:00.000Z,1/4/2024,07:30 PM,Mon,0,19,0,33.7,50,0.145,0,297.77,20,50,0,0,10,0.95,9.19,297.77,0,2735.72,0
2024-04-01T15:00:00.000Z,1/4/2024,08:30 PM,Mon,0,20,0,32.5,50,0.15,0,237.81,20,50,0,0,10,0.95,9.78,237.81,0,2324.83,0
2024-04-01T16:00:00.000Z,1/4/2024,09:30 PM,Mon,0,21,0,31.5,50,0.154,0,239.66,20,50,0,0,10,0.95,9.01,239.66,0,2159.15,0
2024-04-01T17:00:00.000Z,1/4/2024,10:30 PM,Mon,0,22,0,30.7,50,0.157,0,282.69,20,50,0,0,10,0.95,9.64,282.69,0,2723.82,0
2024-04-01T18:00:00.000Z,1/4/2024,11:30 PM,Mon,0,23,0,30.2,50,0.159,0,289.01,20,50,0,0,10,0.95,6.18,289.01,0,1785.09,0
2024-04-01T19:00:00.000Z,2/4/2024,12:30 AM,Tue,0,0,0,30,50,0.16,0,82.65,20,50,0,0,10,0.95,6.77,82.65,0,559.83,0
2024-04-01T20:00:00.000Z,2/4/2024,01:30 AM,Tue,0,1,0,30.2,50,0.159,0,67.33,20,50,0,0,10,0.95,5.47,67.33,0,368.5,0
2024-04-01T21:00:00.000Z,2/4/2024,02:30 AM,Tue,0,2,0,30.7,50,0.157,0,86.33,20,50,0,0,10,0.95,5.24,86.33,0,452.02,0
2024-04-01T22:00:00.000Z,2/4/2024,03:30 AM,Tue,0,3,0,31.5,50,0.154,0,76.37,20,50,0,0,10,0.95,5.38,76.37,0,410.64,0
2024-04-01T23:00:00.000Z,2/4/2024,04:30 AM,Tue,0,4,0,32.5,50,0.15,0,102,20,50,0,0,10,0.95,6.55,102,0,668.5,0
2024-04-02T00:00:00.000Z,2/4/2024,05:30 AM,Tue,0,5,0,33.7,50,0.145,0,109.45,20,50,0,0,10,0.95,5.41,109.45,0,592.54,0
2024-04-02T01:00:00.000Z,2/4/2024,06:30 AM,Tue,0,6,0,35,50,0.14,0,280.12,20,50,0,0,10,0.95,9.12,280.12,0,2555.22,0
2024-04-02T02:00:00.000Z,2/4/2024,07:30 AM,Tue,0,7,327,36.3,50,0.135,2.2,184.29,20,50,0,0,10,0.95,9.13,182.09,0,1662.26,0
2024-04-02T03:00:00.000Z,2/4/2024,08:30 AM,Tue,0,8,676,37.5,50,0.13,4.39,165.11,20,50,0,0,10,0.95,9.24,160.72,0,1485.18,0
2024-04-02T04:00:00.000Z,2/4/2024,09:30 AM,Tue,0,9,743,38.5,50,0.126,4.68,180.61,20,50,0,0,10,0.95,9.69,175.93,0,1705.62,0
2024-04-02T05:00:00.000Z,2/4/2024,10:30 AM,Tue,0,10,1168,39.3,50,0.123,7.17,40.72,20,50,0,0,10,0.95,8.01,33.55,0,268.57,0
2024-04-02T06:00:00.000Z,2/4/2024,11:30 AM,Tue,0,11,1047,39.8,50,0.121,6.32,36.25,20,50,0,0,10,0.95,5.32,29.93,0,159.09,0
2024-04-02T07:00:00.000Z,2/4/2024,12:30 PM,Tue,0,12,1124,40,50,0.12,6.74,31.64,20,50,0,0,10,0.95,5.52,24.9,0,137.49,0
2024-04-02T08:00:00.000Z,2/4/2024,01:30 PM,Tue,0,13,1211,39.8,50,0.121,7.31,34.75,20,50,0,0,10,0.95,6.65,27.44,0,182.35,0
2024-04-02T09:00:00.000Z,2/4/2024,02:30 PM,Tue,0,14,922,39.3,50,0.123,5.66,29.17,20,50,0,0,10,0.95,5.08,23.51,0,119.47,0
2024-04-02T10:00:00.000Z,2/4/2024,03:30 PM,Tue,0,15,783,38.5,50,0.126,4.93,34.11,20,50,0,0,10,0.95,5.15,29.18,0,150.21,0
2024-04-02T11:00:00.000Z,2/4/2024,04:30 PM,Tue,0,16,541,37.5,50,0.13,3.52,36.34,20,50,0,0,10,0.95,6.83,32.82,0,224.34,0
2024-04-02T12:00:00.000Z,2/4/2024,05:30 PM,Tue,0,17,343,36.3,50,0.135,2.31,36.99,20,50,0,0,10,0.95,5.65,34.68,0,195.91,0
2024-04-02T13:00:00.000Z,2/4/2024,06:30 PM,Tue,0,18,0,35,50,0.14,0,228.34,20,50,0,0,10,0.95,8.18,228.34,0,1866.93,0
2024-04-02T14:00:00.000Z,2/4/2024,07:30 PM,Tue,0,19,0,33.7,50,0.145,0,232.56,20,50,0,0,10,0.95,9.7,232.56,0,2254.86,0
2024-04-02T15:00:00.000Z,2/4/2024,08:30 PM,Tue,0,20,0,32.5,50,0.15,0,215.68,20,50,0,0,10,0.95,9.3,215.68,0,2004.84,0
2024-04-02T16:00:00.000Z,2/4/2024,09:30 PM,Tue,0,21,0,31.5,50,0.154,0,245.94,20,50,0,0,10,0.95,8.92,245.94,0,2194.24,0
2024-04-02T17:00:00.000Z,2/4/2024,10:30 PM,Tue,0,22,0,30.7,50,0.157,0,253.36,20,50,0,0,10,0.95,9.84,253.36,0,2493.41,0
2024-04-02T18:00:00.000Z,2/4/2024,11:30 PM,Tue,0,23,0,30.2,50,0.159,0,254.58,20,50,0,0,10,0.95,5.3,254.58,0,1349.37,0
2024-04-02T19:00:00.000Z,3/4/2024,12:30 AM,Wed,0,0,0,30,50,0.16,0,97.72,20,50,0,0,10,0.95,6.13,97.72,0,599.2,0
2024-04-02T20:00:00.000Z,3/4/2024,01:30 AM,Wed,0,1,0,30.2,50,0.159,0,115.18,20,50,0,0,10,0.95,6.26,115.18,0,720.65,0
2024-04-02T21:00:00.000Z,3/4/2024,02:30 AM,Wed,0,2,0,30.7,50,0.157,0,108.85,20,50,0,0,10,0.95,5.56,108.85,0,605.32,0
2024-04-02T22:00:00.000Z,3/4/2024,03:30 AM,Wed,0,3,0,31.5,50,0.154,0,77.59,20,50,0,0,10,0.95,6.32,77.59,0,490.23,0
2024-04-02T23:00:00.000Z,3/4/2024,04:30 AM,Wed,0,4,0,32.5,50,0.15,0,87.37,20,50,0,0,10,0.95,5.11,87.37,0,446.31,0
2024-04-03T00:00:00.000Z,3/4/2024,05:30 AM,Wed,0,5,0,33.7,50,0.145,0,75.45,20,50,0,0,10,0.95,6.94,75.45,0,523.56,0
2024-04-03T01:00:00.000Z,3/4/2024,06:30 AM,Wed,0,6,0,35,50,0.14,0,237.23,20,50,0,0,10,0.95,8.45,237.23,0,2004.44,0
2024-04-03T02:00:00.000Z,3/4/2024,07:30 AM,Wed,0,7,347,36.3,50,0.135,2.34,175.26,20,50,0,0,10,0.95,8.56,172.92,0,1480.12,0
2024-04-03T03:00:00.000Z,3/4/2024,08:30 AM,Wed,0,8,542,37.5,50,0.13,3.52,207.32,20,50,0,0,10,0.95,8.46,203.8,0,1724.06,0
2024-04-03T04:00:00.000Z,3/4/2024,09:30 AM,Wed,0,9,848,38.5,50,0.126,5.34,170.76,20,50,0,0,10,0.95,8.03,165.42,0,1328.03,0
2024-04-03T05:00:00.000Z,3/4/2024,10:30 AM,Wed,0,10,916,39.3,50,0.123,5.62,33.75,20,50,0,0,10,0.95,9.08,28.13,0,255.49,0
2024-04-03T06:00:00.000Z,3/4/2024,11:30 AM,Wed,0,11,1264,39.8,50,0.121,7.63,32.03,20,50,0,0,10,0.95,5.62,24.4,0,136.99,0
2024-04-03T07:00:00.000Z,3/4/2024,12:30 PM,Wed,0,12,1024,40,50,0.12,6.14,32.97,20,50,0,0,10,0.95,5.61,26.83,0,150.46,0
2024-04-03T08:00:00.000Z,3/4/2024,01:30 PM,Wed,0,13,1087,39.8,50,0.121,6.57,32.18,20,50,0,0,10,0.95,5.23,25.61,0,133.86,0
2024-04-03T09:00:00.000Z,3/4/2024,02:30 PM,Wed,0,14,925,39.3,50,0.123,5.68,33.55,20,50,0,0,10,0.95,6.03,27.87,0,168.17,0
2024-04-03T10:00:00.000Z,3/4/2024,03:30 PM,Wed,0,15,903,38.5,50,0.126,5.69,36.99,20,50,0,0,10,0.95,6.09,31.3,0,190.72,0
2024-04-03T11:00:00.000Z,3/4/2024,04:30 PM,Wed,0,16,626,37.5,50,0.13,4.07,37.49,20,50,0,0,10,0.95,5.15,33.42,0,171.95,0
2024-04-03T12:00:00.000Z,3/4/2024,05:30 PM,Wed,0,17,295,36.3,50,0.135,1.99,30.44,20,50,0,0,10,0.95,5.69,28.45,0,161.77,0
2024-04-03T13:00:00.000Z,3/4/2024,06:30 PM,Wed,0,18,0,35,50,0.14,0,257.27,20,50,0,0,10,0.95,8.46,257.27,0,2177.26,0
2024-04-03T14:00:00.000Z,3/4/2024,07:30 PM,Wed,0,19,0,33.7,50,0.145,0,258.2,20,50,0,0,10,0.95,8.45,258.2,0,2181.15,0
2024-04-03T15:00:00.000Z,3/4/2024,08:30 PM,Wed,0,20,0,32.5,50,0.15,0,223.17,20,50,0,0,10,0.95,8.66,223.17,0,1933.31,0
